rid,complete,start,end,duration,uniq,qra,qcheck,q1t,q1a,q1t2,q1b,q2t,q2a,q2t2,q2b,q3t,q3a,q3t2,q3b,q4t,q4a,q4t2,q4b,q5t,q5a,q5t2,q5b,q6t,q6a,q6t2,q6b,q7t,q7a,q7t2,q7b,q8t,q8a,q8t2,q8b,q9t,q9a,q9t2,q9b,q10t,q10a,q10t2,q10b,q11t,q11a,q11t2,q11b,q12t,q12a,q12t2,q12b,q13t,q13a,a13t2,q13b,q14t,q14a,q14t2,q14b,q15t,q15a,q15t2,q15b,q16t,q16a,q16t2,q16b,q17t,q17a,q17t2,q17b,q18t,q18a,q18t2,q18b
688,COMPLETED,10/9/2009 18:55,10/9/2009 18:56,70,1r4042920,6,5,,,,,,,,,,,,,,,,,,,,,1255139790,1,17,its 1 less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,COMPLETED,10/9/2009 18:57,10/9/2009 18:59,73,1r2746153,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255139910,2,35,The outlook of the 600 people,,,,
690,COMPLETED,10/9/2009 18:58,10/9/2009 19:00,74,1r3966569,4,5,,,,,,,,,,,,,1255139971,2,38,A 33% chance of no casualties is better than a 0% chance of no casualties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,COMPLETED,10/9/2009 19:01,10/9/2009 19:02,78,1r3008719,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255140137,2,11,they are the same  ,,,,,,,,,,,,,,,,
692,COMPLETED,10/9/2009 19:02,10/9/2009 19:03,54,1r4038532,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255140185,2,25,You're guaranteed to save 200 lives no matter what. They're no chances. ,,,,
693,COMPLETED,10/9/2009 19:03,10/9/2009 19:03,51,1r3900843,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255140222,2,15,There's a good possibility not many will die,,,,,,,,,,,,,,,,,,,,,,,,
694,COMPLETED,10/9/2009 19:03,10/9/2009 19:04,70,1r2921066,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255140275,2,21,Because there is a chance that no one will die.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,COMPLETED,10/9/2009 19:06,10/9/2009 19:07,89,1r3775314,1,5,1255140428,2,31,life is a chance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,COMPLETED,10/9/2009 19:11,10/9/2009 19:14,135,1r3887623,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255140762,2,80,"Simply a matter of calculating the odds. I would prefer to know I could save 200 than to risk losing 400. Solution is ""probability"". Solution B is definitive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,COMPLETED,10/9/2009 19:11,10/9/2009 19:13,90,1r4068431,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255140767,1,29,better odds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,COMPLETED,10/9/2009 19:13,10/9/2009 19:17,191,1r3742370,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255140928,2,92,"It stated that maybe do people would die and it also stated that all may die.  I would take my chances on living.  Plan A stated that all would die, you don't have a chance there at all.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,COMPLETED,10/9/2009 19:14,10/9/2009 19:15,69,1r1125268,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255140907,2,22,All people need a chance to be saved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,COMPLETED,10/9/2009 19:18,10/9/2009 19:18,23,1r2425571,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255141120,2,3,??????????,,,,,,,,,,,,,,,,,,,,
702,COMPLETED,10/9/2009 19:19,10/9/2009 19:20,40,1r12335,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255141227,1,10,more people will besaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,COMPLETED,10/9/2009 19:20,10/9/2009 19:25,302,1r2628364,3,5,,,,,,,,,1255141381,2,153,The more people saved the better.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,COMPLETED,10/9/2009 19:21,10/9/2009 19:22,85,1r3579093,5,5,,,,,,,,,,,,,,,,,1255141321,1,24,201 is one more person than 1/3 of 600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,COMPLETED,10/9/2009 19:21,10/9/2009 19:24,138,1r2657422,1,5,1255141385,1,61,program a has a certainty of lives being saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,COMPLETED,10/9/2009 19:21,10/9/2009 19:24,163,1r3764273,6,5,,,,,,,,,,,,,,,,,,,,,1255141396,1,80,Chance that not as many people would die if B is chosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,COMPLETED,10/9/2009 19:25,10/9/2009 19:26,82,1r2341662,6,5,,,,,,,,,,,,,,,,,,,,,1255141569,1,40,"The worst-case scenario outcome of the alternative is worse, and I think planning for the worse case is better. 2/3 is 66% chance, which is a pretty big chance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,COMPLETED,10/9/2009 19:27,10/9/2009 19:29,94,1r3047252,1,5,1255141730,2,15,i have no idea.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,COMPLETED,10/9/2009 19:30,10/9/2009 19:31,67,1r3706460,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255141863,2,38,There is a good chance the cure will work. The first cure does not cover all people.,,,,,,,,,,,,,,,,
711,COMPLETED,10/9/2009 19:31,10/9/2009 19:35,267,1r4016583,5,2,,,,,,,,,,,,,,,,,1255142060,1,67,because it's most  sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,COMPLETED,10/9/2009 19:33,10/9/2009 19:34,71,1r3881419,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255142038,1,26,"it's a sure thing with no guessing, we know where we stand",,,,,,,,,,,,
713,COMPLETED,10/9/2009 19:34,10/9/2009 19:36,105,1r2867569,3,5,,,,,,,,,1255142140,1,44,the odds are not good and all would die.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,COMPLETED,10/9/2009 19:35,10/9/2009 19:37,156,1r1281379,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255142162,1,97,"in program A at least 200 people would be saved, while in program B there was 2/3 chance that 0 people would be saved.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,COMPLETED,10/9/2009 19:35,10/9/2009 19:37,105,1r3924651,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255142233,1,22,I think there is a chance of helping more people with option A,,,,
716,COMPLETED,10/9/2009 19:36,10/9/2009 19:37,66,1r3778175,5,5,,,,,,,,,,,,,,,,,1255142204,1,33,Went for the sure thing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,COMPLETED,10/9/2009 19:36,10/9/2009 19:39,186,1r4027635,5,5,,,,,,,,,,,,,,,,,1255142249,2,118,"I chose to take a chance for everyone to survive even though there was a high probability of losing everyone.  Besides no disease has rendered everyone dead, so far.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,COMPLETED,10/9/2009 19:36,10/9/2009 19:41,293,1r3643645,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255142273,2,225,Both programs gave the same probability but i like the look of percents better scientific studies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,COMPLETED,10/9/2009 19:37,10/9/2009 19:43,358,1r3261465,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255142541,1,44,"First of all, it's supposed to be c or d, not a or b.    I just figured it out instinctively.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,COMPLETED,10/9/2009 19:41,10/9/2009 19:43,126,1r3360081,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255142532,2,57,"200 people is a sure thing, while there is a good chance that all 60 will die.",,,,
721,COMPLETED,10/9/2009 19:45,10/9/2009 19:48,199,1r3728755,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255142799,1,131,there is more certainty with choice A and you no longer risk losing all 600.,,,,,,,,,,,,
722,COMPLETED,10/9/2009 19:48,10/9/2009 19:51,170,1r3595089,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143010,1,90,"400 people will die if A is adopted; however, more or all people will die if B is adopted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,COMPLETED,10/9/2009 19:49,10/9/2009 19:53,247,1r3935863,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143127,1,90,a has a better fixed rate of survival.,,,,,,,,,,,,,,,,
724,COMPLETED,10/9/2009 19:50,10/9/2009 19:51,57,1r2193486,2,5,,,,,1255143083,1,25,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,COMPLETED,10/9/2009 19:54,10/9/2009 19:55,60,1r3387800,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143286,2,38,chance that no one would die and probably just as many will die in plan a if it is adopted that would in plan b in people were to die,,,,,,,,,,,,,,,,
726,COMPLETED,10/9/2009 19:54,10/9/2009 19:56,93,1r1964960,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143333,2,28,Don't really know why I answered the way I did.,,,,,,,,,,,,,,,,,,,,,,,,
727,COMPLETED,10/9/2009 19:55,10/9/2009 19:58,178,1r2588061,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143381,1,135,I pondered over both questions and concluded that A 600 may die but none of them may Not die.  In B 4oo will dien no maybe or may not die.
728,COMPLETED,10/9/2009 19:57,10/9/2009 19:59,122,1r3729396,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255143465,1,92,because it is saying 600 people will be saved whereas the other option says there is a chance less people could be saved. Better more than less I say,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,COMPLETED,10/9/2009 19:57,10/9/2009 19:58,61,1r1870780,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143488,2,22,sounded like a better chance of saving more people if it worked,,,,,,,,,,,,,,,,,,,,
730,COMPLETED,10/9/2009 19:57,10/9/2009 19:59,124,1r3980465,5,5,,,,,,,,,,,,,,,,,1255143550,2,49,thought the odds were better trying to save the most,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,COMPLETED,10/9/2009 19:59,10/9/2009 20:04,270,1r2868156,1,5,1255143755,2,89,I would have to favor the possibility that all of the people could survive. I don't think I could sentence 400 people to certain death.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,COMPLETED,10/9/2009 19:59,10/9/2009 20:03,244,1r3973635,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143713,2,115,if only one person dies that is to many 33% chance that none dies i will take and besides who picks who dies and who lives.,,,,,,,,,,,,,,,,,,,,,,,,
734,COMPLETED,10/9/2009 20:00,10/9/2009 20:03,192,1r3563645,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143659,1,149,The two-thirds probability that no one would be saved in scenario B was too great a risk. It was better to save at least 200 people in scenario A.,,,,,,,,,,,,,,,,,,,,
735,COMPLETED,10/9/2009 20:00,10/9/2009 20:02,90,1r1759007,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143713,2,32,There is a 1 in 3 chance that no one will die. In the other scenario 400 will die no matter what.,,,,,,,,,,,,,,,,
736,COMPLETED,10/9/2009 20:02,10/9/2009 20:03,54,1r3699547,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143773,2,12,less chance I think,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,COMPLETED,10/9/2009 20:02,10/9/2009 20:03,50,1r3293120,3,5,,,,,,,,,1255143768,2,16,more lifes will be saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,COMPLETED,10/9/2009 20:03,10/9/2009 20:05,139,1r4032819,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255143867,2,62,because if you calculate whith the plan A more people die or be sick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,COMPLETED,10/9/2009 20:04,10/9/2009 20:07,146,1r3999783,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255144001,2,21,it should be d but d was not a choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,COMPLETED,10/9/2009 20:10,10/9/2009 20:13,159,1r1527482,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255144311,2,75,No telling how many people will be saved.  The chance is the other group of people may also be saved.  That is why I went with my decision.,,,,,,,,,,,,,,,,,,,,
743,COMPLETED,10/9/2009 20:11,10/9/2009 20:16,264,1r2021241,6,5,,,,,,,,,,,,,,,,,,,,,1255144509,2,63,Because 33+ % are pretty good odds!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,COMPLETED,10/9/2009 20:12,10/9/2009 20:12,43,1r2191148,3,5,,,,,,,,,1255144346,2,17,go big or go home - gotta take huge chances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,COMPLETED,10/9/2009 20:12,10/9/2009 20:13,77,1r2551090,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255144401,1,24,beats me
747,COMPLETED,10/9/2009 20:13,10/9/2009 20:14,72,1r2440451,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255144426,2,31,I woud want less people to die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,COMPLETED,10/9/2009 20:13,10/9/2009 20:15,114,1r2019749,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255144525,1,28,THAY ARE THE SAME
749,COMPLETED,10/9/2009 20:21,10/9/2009 20:22,77,1r4004663,6,5,,,,,,,,,,,,,,,,,,,,,1255144913,1,33,it's better to know that 100% of a program then have it be some kind of a chance and not know for sure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,COMPLETED,10/9/2009 20:23,10/9/2009 20:25,86,1r2746644,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255145098,1,26,less people to die,,,,,,,,,,,,,,,,,,,,,,,,
751,COMPLETED,10/9/2009 20:24,10/9/2009 20:26,100,1r3062510,7,3,,,,,,,,,,,,,,,,,,,,,,,,,1255145134,2,45,"Im not really sure I just think its better two save one in every three people, I didnt figure out the math maybe I should have",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,COMPLETED,10/9/2009 20:26,10/9/2009 20:50,1402,1r1817468,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255145421,2,1189,if 2/3 probability = 600 deaths and 1/3 = no deaths then there are missing probabilitys for a range of 1 death to 599 deaths which is greater than 1/3 and less than 2/3.  A SWAG estimate of 3/6(1/2) probability of approximately 299 deaths.  A 50% probability of 299 or less deaths is better than a 100% guarantee of 400 deaths.,,,,,,,,
754,COMPLETED,10/9/2009 20:27,10/9/2009 20:30,155,1r3904072,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255145327,2,73,"all of them are going to die sooner or later, better to take a chance of saving them all then just to save less than half",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,COMPLETED,10/9/2009 20:33,10/9/2009 20:36,188,1r2658092,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255145671,2,143,"If there is a chance everyone can live, take it.",,,,,,,,,,,,,,,,,,,,,,,,
756,COMPLETED,10/9/2009 20:34,10/9/2009 20:35,59,1r3974726,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255145706,2,13,Just a gut feeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,COMPLETED,10/9/2009 20:37,10/9/2009 20:39,81,1r2383742,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255145922,1,31,Odds were only a 1 in 3 possibility.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,COMPLETED,10/9/2009 20:38,10/9/2009 20:39,67,1r3134909,5,5,,,,,,,,,,,,,,,,,1255145954,1,21,It will save 1 more person than b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,COMPLETED,10/9/2009 20:43,10/9/2009 20:46,164,1r4005920,3,5,,,,,,,,,1255146242,1,118,"I think that if there is a definite outcome than it should be used and hopefully reproduced to help additional peoples.    I don't think that ""guessing"" if something will work is a good idea because all everyone could be lost instead of saving 199.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,COMPLETED,10/9/2009 20:46,10/9/2009 20:49,153,1r1994896,4,5,,,,,,,,,,,,,1255146504,2,49,"A SAYS THAT 401 FOR SURE WILL DIE  B THERE IS 1/3 CHANCE THAT NONE WILL DIE, THAT IF BETTER THAN A FOR SURE NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,COMPLETED,10/9/2009 20:48,10/9/2009 20:52,240,1r3100863,5,5,,,,,,,,,,,,,,,,,1255146684,1,55,"Under the circumstance, 33% survival rate is acceptable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,COMPLETED,10/9/2009 20:50,10/9/2009 20:51,59,1r2501395,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255146693,2,20,I think the chances are better of not getting the disease,,,,,,,,,,,,,,,,,,,,,,,,
768,COMPLETED,10/9/2009 20:50,10/9/2009 20:52,74,1r2734450,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255146687,2,44,"I'd rather try to save everyone and take the risk that someone dies, rather than determine that 200 lives are an acceptable loss to save the other 400.",,,,,,,,,,,,,,,,
769,COMPLETED,10/9/2009 20:51,10/9/2009 20:52,52,1r1830097,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255146730,2,5,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,COMPLETED,10/9/2009 20:52,10/9/2009 20:53,103,1r2336022,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255146782,1,45,The answer is the same for both options except option A is not certain that 400 people will die while option B 400 people will die.
771,COMPLETED,10/9/2009 20:55,10/9/2009 20:56,73,1r3296282,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255146934,1,42,"It's basically the same as the other project, but stated differently",,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,COMPLETED,10/9/2009 20:56,10/9/2009 20:59,139,1r1726253,2,5,,,,,1255147056,1,95,the greatest chance is losing lives.  why not control the amount from the beginning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,COMPLETED,10/9/2009 20:57,10/9/2009 20:59,127,1r2291705,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255147132,2,41,"Best to me, is that no one might die.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,COMPLETED,10/9/2009 20:57,10/9/2009 20:59,119,1r2904115,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255147127,2,52,I gave that answer because every life is preciouse and everyone shpuld be treated equailly and have a chance,,,,
775,COMPLETED,10/9/2009 20:57,10/9/2009 20:59,76,1r2896652,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255147114,2,28,"If there is a chance to save more people than just 200, why not take that chance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,COMPLETED,10/9/2009 20:58,10/9/2009 21:00,145,1r2654694,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255147166,1,70,The A choice has only a 1/3 chance of failing. ,,,,,,,,,,,,,,,,,,,,,,,,
777,COMPLETED,10/9/2009 20:58,10/9/2009 21:07,559,1r3373847,3,5,,,,,,,,,1255147156,1,506,"    The math equals the same basically, and there is a chance that there would be no cure for B. It equals the same.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,COMPLETED,10/9/2009 21:01,10/9/2009 21:02,53,1r3689530,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255147311,2,17,"I cant do math, but i feel like it would be the same.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,COMPLETED,10/9/2009 21:02,10/9/2009 21:04,92,1r4049658,6,5,,,,,,,,,,,,,,,,,,,,,1255147390,1,52,"Because atleast this way, you know 399 will die and there is no if's or buts. The other way, you have a higher chance of losing more people.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,COMPLETED,10/9/2009 21:05,10/9/2009 21:07,120,1r3965043,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255147569,1,69,They are both the same. 1/3 of 600 is 200. But I chose A because of the word probability in the second statement indicating there could be some deviation from that statistic. Where as the first statement said 200 people would be saved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,COMPLETED,10/9/2009 21:05,10/9/2009 21:07,103,1r3787494,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255147633,1,19,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,COMPLETED,10/9/2009 21:07,10/9/2009 21:09,143,1r4047488,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255147700,1,91,I chose A because I like to deal with exact figures and not percentages. There is always the change that percentage will change and not always for the better.,,,,,,,,,,,,,,,,,,,,,,,,
784,COMPLETED,10/9/2009 21:08,10/9/2009 21:10,169,1r3002385,3,5,,,,,,,,,1255147780,2,71,It seems like the most rational answer to give because it would be better to try and save more people than to settle and only save 1/3 of the people for certain.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,COMPLETED,10/9/2009 21:10,10/9/2009 21:12,130,1r3900660,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255147914,1,61,Under program A less people will have the chance of dying. 
786,COMPLETED,10/9/2009 21:14,10/9/2009 21:15,93,1r1636798,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255148104,2,45,"It's better to have no people die, in the long run and maybe 600 people die in the long shoot.",,,,,,,,,,,,,,,,,,,,,,,,
787,COMPLETED,10/9/2009 21:14,10/9/2009 21:15,66,1r4033418,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255148097,2,37,there is a chance that more would survive.  I think we should take it,,,,,,,,
788,COMPLETED,10/9/2009 21:18,10/9/2009 21:19,23,1r1806086,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255148341,2,7,none,,,,,,,,,,,,,,,,,,,,,,,,
789,COMPLETED,10/9/2009 21:21,10/9/2009 21:23,119,1r3821176,2,5,,,,,1255148527,1,75,"It just makes more sense to take a risk with an expected outcome that will save at least a few of the people, rather that take the risk with the unexpected outcome, and have the possibility that everyone will die anyway.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,COMPLETED,10/9/2009 21:22,10/9/2009 21:33,688,1r1896442,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255149120,2,112,"It should be an all or nothing answer. Well honestly, I would say forget trying to save anyone. There are too many people as is. I mean do we really strengthen any generations anymore? Evolution, even on a micro level, has had to have some kind of catalyst. What better way, then let sickness spread, see how strong we really are. If I am one of those six hundred, then I damn myself, and am ok with that. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,COMPLETED,10/9/2009 21:23,10/9/2009 21:24,61,1r4047412,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255148651,2,25,i didn't understand the logic and the letters didn't match so i guess i just picked one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,COMPLETED,10/9/2009 21:24,10/9/2009 21:25,56,1r3434239,3,5,,,,,,,,,1255148702,1,29,it just sounds better no real reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
